Wall time,Step,Value
1783312829.398697,0,0.125
1783312831.059759,1,0.125
1783312832.6248562,2,0.0833333358168602
1783312834.2541595,3,0.0416666679084301
1783312835.9211316,4,0.125
1783312837.766618,5,0.25
1783312839.6327634,6,0.0833333358168602
1783312841.6981905,7,0.0833333358168602
1783312843.7029958,8,0.2083333432674408
1783312845.7505877,9,0.25
1783312847.8120596,10,0.125
1783312849.6805522,11,0.1666666716337204
1783312851.5275977,12,0.2083333432674408
1783312853.3803566,13,0.4166666865348816
1783312855.3092892,14,0.2083333432674408
1783312857.252976,15,0.4166666865348816
1783312859.1384633,16,0.3333333432674408
1783312861.0354106,17,0.25
1783312862.8864896,18,0.3333333432674408
1783312864.7398198,19,0.2083333432674408
1783312866.6771195,20,0.2083333432674408
1783312868.579918,21,0.5
1783312870.499323,22,0.2916666865348816
1783312872.4401402,23,0.4166666865348816
1783312874.4684544,24,0.25
1783312876.411181,25,0.3333333432674408
1783312878.4066138,26,0.0833333358168602
1783312880.350427,27,0.125
1783312882.2580523,28,0.25
1783312884.125727,29,0.3333333432674408
1783312886.0091922,30,0.375
1783312887.93145,31,0.2916666865348816
1783312889.8744407,32,0.2916666865348816
1783312891.8864877,33,0.1666666716337204
1783312893.884882,34,0.25
1783312895.7751088,35,0.2916666865348816
1783312897.649313,36,0.25
1783312899.609678,37,0.125
1783312901.5195117,38,0.3333333432674408
1783312903.4233224,39,0.375
1783312905.3399742,40,0.125
1783312907.2877572,41,0.5
1783312909.2380896,42,0.1666666716337204
1783312911.3179176,43,0.25
1783312913.2713418,44,0.375
1783312915.2125134,45,0.5416666865348816
1783312917.1836011,46,0.25
1783312919.1557841,47,0.375
1783312921.134376,48,0.4583333432674408
1783312923.1217842,49,0.375
1783312925.1123848,50,0.625
1783312927.1401756,51,0.5
1783312929.155607,52,0.4166666865348816
1783312931.2096145,53,0.625
1783312933.3405144,54,0.5
1783312935.5364132,55,0.75
1783312937.6204293,56,0.9166666865348816
1783312939.689641,57,0.4583333432674408
1783312941.8059733,58,0.5416666865348816
1783312943.8743467,59,0.7916666865348816
1783312945.9479296,60,0.625
1783312948.0349143,61,0.5416666865348816
1783312950.1070046,62,0.5416666865348816
1783312952.1639285,63,0.4583333432674408
1783312954.2513912,64,0.7083333730697632
1783312956.4013789,65,0.625
1783312958.56614,66,0.7083333730697632
1783312960.73666,67,0.7083333730697632
1783312962.916627,68,0.3333333432674408
1783312965.0313249,69,0.5833333730697632
1783312967.1418028,70,0.625
1783312969.207257,71,0.5833333730697632
1783312971.2948704,72,0.5416666865348816
1783312973.4025798,73,0.75
1783312975.5953887,74,0.7083333730697632
1783312977.7814174,75,0.5
1783312979.9951863,76,0.4583333432674408
1783312982.224375,77,0.5
1783312984.4159687,78,0.7083333730697632
1783312986.5359616,79,0.6666666865348816
1783312988.7390268,80,0.5416666865348816
1783312990.9000566,81,0.625
1783312993.0844038,82,0.7916666865348816
1783312995.2534626,83,0.4166666865348816
1783312997.3821084,84,0.5416666865348816
1783312999.4943824,85,0.625
1783313001.6289546,86,0.6666666865348816
1783313003.7564073,87,0.5416666865348816
1783313005.8923373,88,0.75
1783313008.0129168,89,0.4166666865348816
1783313010.154242,90,0.5416666865348816
1783313012.2779746,91,0.4166666865348816
1783313014.391073,92,0.4166666865348816
1783313016.498315,93,0.875
1783313018.6041555,94,0.75
1783313020.7162325,95,0.75
1783313022.8284807,96,1.0
1783313024.9002175,97,0.5833333730697632
1783313026.936211,98,0.8333333730697632
1783313029.0059042,99,0.4166666865348816
1783313031.033241,100,0.7083333730697632
1783313033.0648696,101,0.9583333730697632
1783313035.109663,102,0.7083333730697632
1783313037.2017627,103,0.6666666865348816
1783313039.4626613,104,0.8333333730697632
1783313041.5740657,105,0.9166666865348816
1783313043.6058114,106,0.6666666865348816
1783313045.6441352,107,0.5833333730697632
1783313047.6972423,108,0.4583333432674408
1783313049.7416883,109,0.5
1783313051.783058,110,0.5416666865348816
1783313053.8131924,111,0.4583333432674408
1783313055.8507128,112,0.9583333730697632
1783313057.887338,113,0.375
1783313059.910381,114,0.5833333730697632
1783313061.9335248,115,0.6666666865348816
1783313063.968391,116,0.7083333730697632
1783313066.120299,117,0.625
1783313068.192915,118,0.375
1783313070.213946,119,0.625
1783313072.4264915,120,0.375
1783313074.715456,121,0.5833333730697632
1783313076.8576803,122,0.5416666865348816
1783313079.14742,123,0.4583333432674408
1783313081.324215,124,0.5416666865348816
1783313083.4742684,125,1.0
1783313085.6657526,126,0.375
1783313087.7140985,127,0.7916666865348816
1783313089.7824633,128,0.5
1783313091.8539555,129,0.75
