Wall time,Step,Value
1783792103.0976439,1,0.05046827346086502
1783792103.7526174,2,0.008250217884778976
1783792104.3361928,3,0.006383013911545277
1783792104.9245746,4,0.006033277604728937
1783792105.4871697,5,0.005421296693384647
1783792106.0314739,6,0.0050164177082479
1783792106.5432296,7,0.005154276732355356
1783792107.0571835,8,0.00460616871714592
1783792107.5769792,9,0.004491142928600311
1783792108.1435513,10,0.0034837820567190647
1783792108.6944013,11,0.0039596217684447765
1783792109.213578,12,0.0035694825928658247
1783792109.730136,13,0.0035683680325746536
1783792110.2393723,14,0.0038455722387880087
1783792110.8134968,15,0.003399224253371358
1783792111.4430063,16,0.003522949293255806
1783792112.028679,17,0.0034801762085407972
1783792112.5565677,18,0.003681223839521408
1783792113.1097813,19,0.0034415058325976133
1783792113.6399655,20,0.0033826997969299555
1783792114.1792238,21,0.0035008848644793034
1783792114.722404,22,0.003583837766200304
1783792115.3386903,23,0.003182812826707959
1783792115.925566,24,0.0030679507181048393
1783792116.48404,25,0.003436478553339839
1783792117.0236714,26,0.00316402455791831
1783792117.5795712,27,0.0031941162887960672
1783792118.1637444,28,0.002973104827105999
1783792118.7211745,29,0.0031364173628389835
1783792119.3050678,30,0.0034864437766373158
1783792119.9118261,31,0.00324197206646204
1783792120.4713762,32,0.003491187933832407
1783792120.9996595,33,0.003241525962948799
1783792121.54629,34,0.003272778820246458
1783792122.1011186,35,0.00327601027674973
1783792122.6384156,36,0.003232527757063508
1783792123.1871574,37,0.003367982804775238
1783792123.8043401,38,0.0032890127040445805
1783792124.4924436,39,0.0032896657940000296
1783792125.0351903,40,0.003792800707742572
1783792125.59092,41,0.0031911234837025404
1783792126.1543608,42,0.0034505343064665794
1783792126.7214699,43,0.0032918655779212713
1783792127.2993312,44,0.003275464056059718
1783792127.8470395,45,0.0030819163657724857
1783792128.4003356,46,0.0030374920461326838
1783792128.9826035,47,0.0031495746225118637
1783792129.609789,48,0.0029045362025499344
1783792130.2943602,49,0.0029406219255179167
1783792130.8864064,50,0.0029381189960986376
1783792131.4702237,51,0.0031092651188373566
1783792132.0137117,52,0.0035697820130735636
1783792132.5727777,53,0.0027871050406247377
1783792133.1260278,54,0.0033311168663203716
1783792133.7644691,55,0.003517680801451206
1783792134.3131974,56,0.003118217224255204
1783792134.839237,57,0.0034966240637004375
1783792135.3678048,58,0.0031216228380799294
1783792135.9348342,59,0.0031153266318142414
1783792136.4666321,60,0.0028118176851421595
1783792137.0150988,61,0.003222509752959013
1783792137.5238478,62,0.0034038706216961145
1783792138.069348,63,0.003401425899937749
1783792138.6308987,64,0.0027826237492263317
1783792139.1600115,65,0.0031765582971274853
1783792139.6919148,66,0.0030257634352892637
1783792140.2707777,67,0.0033438880927860737
1783792140.8174067,68,0.003361954353749752
1783792141.3538418,69,0.003070367034524679
1783792141.8827035,70,0.0034467042423784733
1783792142.4447384,71,0.0030999411828815937
1783792142.9613183,72,0.003396933898329735
1783792143.4867346,73,0.0028556385077536106
1783792144.01544,74,0.003002860816195607
1783792144.5358288,75,0.002997598610818386
1783792145.0684721,76,0.0031516053713858128
1783792145.5843515,77,0.0034377113915979862
1783792146.0969296,78,0.0033993946854025126
1783792146.601157,79,0.0030073844827711582
1783792147.1199577,80,0.0030864207074046135
1783792147.6535828,81,0.0032929584849625826
