Wall time,Step,Value
1783792103.0978434,1,0.03899775445461273
1783792103.752718,2,0.0011047512525692582
1783792104.3363035,3,0.0007493770681321621
1783792104.9246745,4,0.000862275599502027
1783792105.4872935,5,0.000642838713247329
1783792106.0315778,6,0.000805427844170481
1783792106.5433483,7,0.0008528452599421144
1783792107.057319,8,0.0006536348955705762
1783792107.5770833,9,0.0008157501579262316
1783792108.143651,10,0.000447105267085135
1783792108.6945045,11,0.0005995441460981965
1783792109.2136822,12,0.00042882023262791336
1783792109.7302465,13,0.00038095374475233257
1783792110.239484,14,0.0004678972181864083
1783792110.813603,15,0.0004512211889959872
1783792111.4431157,16,0.0003932860854547471
1783792112.0287821,17,0.00039229891262948513
1783792112.556677,18,0.0003502428880892694
1783792113.1098824,19,0.0004067165427841246
1783792113.640073,20,0.0003240217629354447
1783792114.1793284,21,0.00029505748534575105
1783792114.7225046,22,0.0002498295216355473
1783792115.3388104,23,0.00044068327406421304
1783792115.9256728,24,0.00044035332393832505
1783792116.4841454,25,0.00045871365000493824
1783792117.0237765,26,0.0004578485095407814
1783792117.5796862,27,0.000359411264071241
1783792118.1638467,28,0.00039740424836054444
1783792118.7213137,29,0.00039343570824712515
1783792119.3051724,30,0.0004367230867501348
1783792119.911945,31,0.0003535989671945572
1783792120.4714825,32,0.000491716549731791
1783792120.999774,33,0.00045652806875295937
1783792121.5463932,34,0.00046529126120731235
1783792122.101243,35,0.00037919357419013977
1783792122.6385207,36,0.0005039909738115966
1783792123.1873896,37,0.00035422618384473026
1783792123.804442,38,0.0003085555217694491
1783792124.4925473,39,0.000351047987351194
1783792125.0353277,40,0.0006693325121887028
1783792125.591025,41,0.00033646533847786486
1783792126.1544743,42,0.0004721198638435453
1783792126.7215812,43,0.0003403206937946379
1783792127.2994447,44,0.00040477453148923814
1783792127.8471398,45,0.0003096065775025636
1783792128.4004498,46,0.000281458516838029
1783792128.9827142,47,0.0005337230977602303
1783792129.60989,48,0.0005481751868501306
1783792130.2944653,49,0.00040032551623880863
1783792130.886506,50,0.00035812865826301277
1783792131.4703567,51,0.00027067522751167417
1783792132.0138073,52,0.0003133711579721421
1783792132.572947,53,0.0004523053939919919
1783792133.1261237,54,0.00045015671639703214
1783792133.7645712,55,0.0004412937560118735
1783792134.3133132,56,0.00034886118373833597
1783792134.8393505,57,0.0002733500732574612
1783792135.367925,58,0.000404814985813573
1783792135.9349318,59,0.00033646170049905777
1783792136.4667296,60,0.0003136322775389999
1783792137.0151982,61,0.0005447769653983414
1783792137.5239415,62,0.00035240070428699255
1783792138.0694504,63,0.00029991441988386214
1783792138.6310117,64,0.00045639515155926347
1783792139.1601164,65,0.0003561168850865215
1783792139.6920154,66,0.0005481069092638791
1783792140.2708766,67,0.00022582548263017088
1783792140.8175023,68,0.00035992704215459526
1783792141.3539395,69,0.0004261714348103851
1783792141.8828108,70,0.00030864804284647107
1783792142.444838,71,0.00030437196255661547
1783792142.9614131,72,0.00031592839513905346
1783792143.4868298,73,0.000324031338095665
1783792144.0155377,74,0.00026078076916746795
1783792144.5359268,75,0.0002922149433288723
1783792145.0685692,76,0.0002995322283823043
1783792145.584447,77,0.00025827070930972695
1783792146.0970302,78,0.0003361058479640633
1783792146.6012583,79,0.00033225020160898566
1783792147.1200526,80,0.00022417394211515784
1783792147.6537228,81,0.0002888220769818872
1783792148.1721451,82,0.000465471763163805
1783792148.6728196,83,0.0002658118319232017
1783792149.2052767,84,0.000290894036879763
1783792149.7352912,85,0.0003426999901421368
1783792150.2569523,86,0.00044136910582892597
1783792150.7849023,87,0.0003669908328447491
1783792151.3133605,88,0.00025350163923576474
1783792151.8455114,89,0.0002505890734028071
1783792152.3556278,90,0.00024334699264727533
1783792152.881629,91,0.00022295898816082627
1783792153.4082773,92,0.00038577921804971993
1783792153.9334857,93,0.000266529677901417
1783792154.4647174,94,0.00021208025282248855
1783792154.9870584,95,0.000336940836859867
1783792155.521399,96,0.00030147924553602934
1783792156.0360343,97,0.0003494509728625417
1783792156.5490842,98,0.0002809819998219609
1783792157.0759752,99,0.00022982165683060884
1783792157.588971,100,0.00023604689340572804
1783792158.1197634,101,0.00020276357827242464
1783792158.632228,102,0.0002462647098582238
1783792159.1810288,103,0.000269796495558694
1783792159.7290936,104,0.00020933442283421755
1783792160.2653694,105,0.00025212066248059273
1783792160.8015919,106,0.00026512547628954053
1783792161.3118489,107,0.00018685791292227805
1783792161.8296976,108,0.00020508588931988925
1783792162.357793,109,0.0002313072473043576
1783792162.8611572,110,0.00023330823751166463
1783792163.4205425,111,0.0002561661531217396
1783792163.9451103,112,0.0002738191105891019
1783792164.4684615,113,0.00021973872208036482
1783792165.000706,114,0.00017045422282535583
1783792165.5276058,115,0.00021858609397895634
1783792166.047807,116,0.0002511875645723194
1783792166.5937653,117,0.0002451624604873359
1783792167.1154723,118,0.00025363400345668197
1783792167.6415007,119,0.0002444186247885227
1783792168.1504571,120,0.00020309959654696286
1783792168.6789865,121,0.00025948291295208037
1783792169.200548,122,0.00021148966334294528
1783792169.7296112,123,0.00025824058684520423
1783792170.2397704,124,0.00019176784553565085
1783792170.7965853,125,0.00022196184727363288
1783792171.3165905,126,0.00020460033556446433
1783792171.8361733,127,0.000178953428985551
